Donor_ID,Chromosome,Loc_start,Loc_end,Total_CN,Major_CN,Minor_CN
DO46568,5,33119214,35759054,3,2,1
DO46568,5,35805408,40913542,3,2,1
DO46568,5,40913543,46099999,2,1,1
DO46568,6,410203,1616030,2,1,1
DO46568,6,1616031,1659888,3,2,1
DO46568,6,2349351,2880347,4,3,1
DO46568,6,4526720,4544312,3,2,1
DO46568,6,4651002,4868146,3,2,1
DO46568,6,4869357,5371225,2,1,1
DO46568,6,5371226,5819672,3,2,1
DO46568,6,5819673,6302577,4,3,1
DO46568,6,7510134,8998331,3,2,1
DO46568,6,8998332,10350581,2,1,1
DO46568,6,17485064,18141770,3,2,1
DO46568,6,19528737,20256412,2,1,1
DO46568,6,20604482,22500110,2,1,1
DO46568,6,22843355,23028561,3,2,1
DO46568,6,23308795,24351002,5,4,1
DO46568,7,40386,47082648,2,1,1
DO46568,7,47082649,47093394,2,1,1
DO46568,7,47093395,57999999,2,1,1
DO46568,7,58000000,61699999,2,1,1
DO46568,7,61700000,134512806,2,1,1
DO46568,7,134704715,148585917,2,1,1
DO46568,8,155757,20305694,2,1,1
DO46568,8,22536641,28396235,2,1,1
DO46568,8,28759988,41507190,2,1,1
DO46568,9,104219519,104379017,1,1,0
DO46568,12,9074382,18598250,2,1,1
DO46568,12,18598251,33299999,2,1,1
DO46568,12,33300000,38199999,2,1,1
DO46568,12,38200000,61559427,2,1,1
DO46568,12,61559428,61579197,2,1,1
DO46568,12,61579198,66451370,2,1,1
DO46568,12,66451371,70260126,2,1,1
DO46568,12,70263681,79992417,2,1,1
DO46568,12,80001771,87571225,2,1,1
DO46568,12,87577741,100939642,2,1,1
DO46568,12,100939643,100941789,2,1,1
DO46568,12,100941790,133827017,2,1,1
DO46568,13,19500000,44105339,2,2,0
DO46568,13,44106573,71110179,2,2,0
DO46568,13,71229184,90349295,2,2,0
DO46568,14,63097092,73586850,2,1,1
DO46568,14,73634919,97375728,2,1,1
DO46568,15,22148171,30617719,2,2,0
DO46568,15,32674312,40786077,2,2,0
DO46568,15,40788442,43912490,2,2,0
DO46568,15,43912491,59509718,2,2,0
DO46568,15,59509719,59589155,2,2,0
DO46568,15,59589156,100338800,2,2,0
DO46568,15,100338801,102431166,2,2,0
DO46568,16,88827201,90354752,1,1,0
DO46568,17,25800000,29325379,1,1,0
DO46568,17,29536501,38927420,1,1,0
DO46568,17,78774601,81195209,2,2,0
DO46568,18,76117001,78077247,2,1,1
DO46568,19,16701829,24399999,2,1,1
DO46568,19,28600000,41159879,2,1,1
DO46568,19,42143200,54183454,2,1,1
DO46568,19,54183455,54188455,2,1,1
DO46568,19,54188456,59128982,2,1,1
DO46568,22,49687501,51304565,1,1,0
DO46576,1,22373399,61869919,3,2,1
DO46576,2,112566727,113922845,3,2,1
DO46576,3,177100011,190171107,6,5,1
DO46576,4,77380093,77561421,3,3,0
DO46576,5,60223936,60800398,3,2,1
DO46576,12,38200000,54297528,3,2,1
DO46576,12,54934484,56226093,3,2,1
DO46576,16,120000,10840053,2,1,1
DO46576,18,3380140,4586969,5,4,1
DO46576,18,5950446,7029716,4,3,1
DO46576,18,10841819,10871777,4,3,1
DO46576,18,10871778,12162740,4,3,1
DO46576,18,13198287,14511452,4,3,1
DO46576,18,20196816,20268164,6,5,1
DO46576,18,20268165,20392788,6,5,1
DO46576,18,55198891,63550292,4,3,1
DO46576,22,17900000,38539320,2,2,0
DO46576,22,38648420,49687500,2,2,0
DO46576,22,49687501,51304565,2,2,0
DO46581,1,37819255,39329402,5,3,2
DO46581,1,47852202,50803002,5,3,2
DO46581,1,50803003,63302001,5,3,2
DO46581,1,63302002,63630797,5,3,2
DO46581,1,63630798,65392002,5,3,2
DO46581,1,65772802,70690026,5,3,2
DO46581,3,1189976,4130577,3,2,1
DO46581,3,4131696,9549995,3,2,1
DO46581,3,9549996,12542230,3,2,1
DO46581,3,52760036,76575304,3,2,1
DO46581,3,76575525,83328115,3,2,1
DO46581,3,83328116,84227025,4,3,1
DO46581,3,84323890,84477394,2,2,0
DO46581,3,84477395,84659579,3,3,0
DO46581,3,84659580,84698531,2,2,0
DO46581,3,84829292,87899999,3,2,1
DO46581,3,93900000,97216212,3,2,1
DO46581,4,27500,1623911,3,2,1
DO46581,4,1623912,39370001,3,2,1
DO46581,4,41358634,41669796,4,3,1
DO46581,4,41669797,45545747,3,2,1
DO46581,4,45618021,48199999,3,2,1
DO46581,4,53538914,54276064,2,2,0
DO46581,4,54310166,54499093,4,2,2
DO46581,4,54502174,64078130,2,2,0
DO46581,4,65044825,65664511,2,2,0
DO46581,4,65740868,68850128,2,2,0
DO46581,4,68850129,69379130,2,2,0
DO46581,4,69379131,165853022,2,2,0
DO46581,4,165936871,174260325,2,2,0
DO46581,5,19256166,24720138,4,2,2
DO46581,5,24840226,25216233,4,2,2
DO46581,5,25216234,25361834,5,3,2
DO46581,5,25361835,25527317,4,2,2
DO46581,5,25527318,25859034,5,3,2
DO46581,5,144011235,144255626,5,3,2
DO46581,5,144255627,157459986,4,2,2
DO46581,5,157459987,171337402,4,2,2
DO46581,5,171337403,176699960,4,2,2
DO46581,6,203397,1202373,4,2,2
DO46581,6,1202374,1834630,5,3,2
DO46581,6,153071946,170897500,4,2,2
DO46581,7,14315624,14391114,4,2,2
DO46581,7,14391115,44534601,3,2,1
DO46581,7,45108402,55685808,3,2,1
DO46581,7,69060803,88275943,3,2,1
DO46581,7,88275944,88276208,3,2,1
DO46581,7,88276209,102323400,3,2,1
DO46581,7,102323401,109318692,3,2,1
DO46581,7,109318693,109850313,2,1,1
DO46581,7,109850314,110317791,3,2,1
DO46581,7,110335122,124075961,3,2,1
DO46581,7,124075962,124196772,4,3,1
DO46581,7,124196773,151949979,3,2,1
DO46581,7,152525203,158821400,3,2,1
DO46581,9,4424012,5733312,5,3,2
DO46581,9,14647538,14706783,6,3,3
DO46581,9,18686417,18999254,5,3,2
DO46581,9,19576362,32449985,5,3,2
DO46581,9,68666803,100486431,3,2,1
DO46581,9,100670270,114190003,3,2,1
DO46581,9,114190004,128139951,3,2,1
DO46581,9,128139952,130149402,3,2,1
DO46581,10,95074,11629965,3,2,1
DO46581,10,13479084,37999999,3,2,1
DO46581,10,42453403,126459113,3,2,1
DO46581,10,126646271,135389924,3,2,1
DO46581,11,3548759,8350140,3,2,1
DO46581,11,8350550,28038396,3,2,1
DO46581,11,28431821,48901750,3,2,1
DO46581,11,55700000,82203997,3,2,1
DO46581,11,82204045,91107510,3,2,1
DO46581,11,91107511,122423462,3,2,1
DO46581,11,122423463,134452200,3,2,1
DO46581,12,429986,2839985,4,2,2
DO46581,12,2839986,6180002,4,2,2
DO46581,12,9199974,10266089,4,2,2
DO46581,12,10454560,13155515,4,2,2
DO46581,12,13155516,19419371,4,2,2
DO46581,12,19419372,31418842,4,2,2
DO46581,12,38520033,45496826,4,2,2
DO46581,12,54920003,71623058,3,2,1
DO46581,12,71920909,102214029,3,2,1
DO46581,12,102323913,120260601,3,2,1
DO46581,12,130880040,132349400,3,2,1
DO46581,13,19500000,55650979,2,1,1
DO46581,13,55680836,56184211,1,1,0
DO46581,13,56253062,56371459,3,2,1
DO46581,13,56371695,56741963,2,1,1
DO46581,13,56741964,63672230,2,1,1
DO46581,13,63721877,64271250,2,1,1
DO46581,13,64271338,64619675,1,1,0
DO46581,13,65496071,65851905,2,1,1
DO46581,13,65851906,66083585,3,2,1
DO46581,13,66235896,66399085,3,2,1
DO46581,13,66399086,66528232,2,2,0
DO46581,13,66528233,68437867,3,2,1
DO46581,13,68437868,68439460,3,2,1
DO46581,13,68439461,87267815,3,2,1
DO46581,13,87329674,114142800,3,2,1
DO46581,14,19100000,22142819,3,2,1
DO46581,14,23030015,48641311,3,2,1
DO46581,14,48641360,59220887,3,2,1
DO46581,14,59221118,96809991,3,2,1
DO46581,14,97011685,97192395,4,3,1
DO46581,14,97192396,106368400,3,2,1
DO46581,15,23728724,35206601,3,2,1
DO46581,15,35409913,91657500,3,2,1
DO46581,15,91657501,100362767,3,2,1
DO46581,16,117500,15132499,2,1,1
DO46581,16,15132500,28228630,2,1,1
DO46581,16,34600000,38599999,2,1,1
DO46581,16,46447500,70694402,2,1,1
DO46581,16,70694403,88827200,2,1,1
DO46581,17,7716355,8094153,2,2,0
DO46581,17,8094154,22199999,1,1,0
DO46581,17,25800000,35650059,3,3,0
DO46581,18,883004,11220436,3,2,1
DO46581,18,11220437,11444357,4,2,2
DO46581,18,19866602,33185188,3,2,1
DO46581,18,33185189,33563972,4,3,1
DO46581,18,33563973,57070487,3,2,1
DO46581,18,57071061,59187539,3,2,1
DO46581,18,59187540,60090011,4,3,1
DO46581,18,60090012,64055374,3,2,1
DO46581,18,64055787,64338583,2,1,1
DO46581,18,64338760,65451509,2,1,1
DO46581,18,65546089,76117000,2,1,1
DO46581,19,1395363,1905355,1,1,0
DO46581,19,3067235,6198018,1,1,0
DO46581,19,22083426,22188992,3,2,1
DO46581,19,29136348,29278134,5,5,0
DO46581,20,16105861,25599999,3,2,1
DO46581,20,29471031,29804998,3,2,1
DO46581,20,35949975,36544202,4,3,1
DO46581,20,36544203,40584580,4,3,1
DO46581,20,40584581,55953694,3,2,1
DO46586,1,1,6162777,1,1,0
DO46586,1,28689569,31366749,3,2,1
DO46586,1,31868325,40517855,3,2,1
DO46586,1,40519659,45240869,3,2,1
DO46586,1,45240870,51320022,2,1,1
DO46586,1,51320023,66588356,3,2,1
DO46586,1,66588357,70266556,3,2,1
DO46586,1,70266557,70266576,3,2,1
DO46586,1,70266577,81591233,3,2,1
DO46586,1,81604909,83500789,3,2,1
DO46586,1,84902316,108964947,2,1,1
DO46586,1,108964948,109944212,1,1,0
DO46586,1,109944213,121499999,2,1,1
DO46586,1,149042500,149704742,2,1,1
DO46586,1,164299834,172859171,2,1,1
DO46586,1,172859172,172859664,2,1,1
DO46586,1,172859665,173776019,2,1,1
DO46586,1,173776020,173918433,3,2,1
DO46586,1,173925000,174006268,3,2,1
DO46586,1,174006269,176940484,2,1,1
DO46586,1,176940485,179069315,2,1,1
DO46586,1,179069316,184801762,1,1,0
DO46586,1,184801763,189746663,1,1,0
DO46586,1,189746664,189752618,1,1,0
DO46586,1,189752619,201727350,1,1,0
DO46586,1,201727351,222099257,2,1,1
DO46586,1,222105172,246294537,2,1,1
DO46586,1,247249601,249180581,2,1,1
DO46586,2,47281,25859753,1,1,0
DO46586,2,25859754,49694318,2,2,0
DO46586,2,49698531,49715393,4,2,2
DO46586,2,49715394,60774770,3,2,1
DO46586,2,60774771,60854987,4,3,1
DO46586,2,61221118,72589006,3,2,1
DO46586,2,72589007,72967748,2,1,1
DO46586,2,72989832,76387252,2,1,1
DO46586,2,76391176,90499999,2,1,1
DO46586,2,96800000,116522985,2,1,1
DO46586,2,116524180,117862042,2,1,1
DO46586,2,117862043,117862055,2,1,1
DO46586,2,117862056,118428948,2,1,1
DO46586,2,118441088,125457709,2,1,1
DO46586,2,125457710,125457754,2,1,1
DO46586,2,125457755,131030682,2,1,1
DO46586,2,132274180,149295645,2,1,1
DO46586,2,149295646,149302748,2,1,1
DO46586,2,150431967,155060440,2,1,1
DO46586,2,155060441,155225733,1,1,0
DO46586,2,155225734,159906335,2,1,1
DO46586,2,159975841,193457904,2,1,1
DO46586,2,193463502,197588377,2,1,1
DO46586,2,197611353,199372129,2,1,1
DO46586,2,199372130,199384314,2,1,1
DO46586,2,199384315,242626927,2,1,1
DO46586,2,242626928,242999968,1,1,0
DO46586,3,60596,4422892,1,1,0
DO46586,3,4422893,4422960,1,1,0
DO46586,3,4422961,30985760,1,1,0
DO46586,3,30985761,37839830,2,1,1
DO46586,3,37839831,39740985,3,2,1
DO46586,3,39740986,41192007,2,1,1
DO46586,3,41194794,87899999,2,1,1
DO46586,3,87900000,93899999,2,1,1
DO46586,3,93900000,113383521,2,1,1
DO46586,3,113478985,118842192,2,1,1
DO46586,3,118842193,133140163,3,2,1
DO46586,3,133185467,137112598,3,2,1
DO46586,3,137112599,137114166,3,2,1
DO46586,3,137114167,149257235,3,2,1
DO46586,3,149257236,149277062,2,2,0
DO46586,3,149277063,152238134,3,2,1
DO46586,3,152238135,152240342,3,2,1
DO46586,3,152240343,156007532,3,2,1
DO46586,3,156030996,176809652,3,2,1
DO46586,3,176840241,194003078,3,2,1
DO46586,4,996323,5915894,2,1,1
DO46586,4,5917152,19438292,2,1,1
DO46586,4,21819061,22071545,2,1,1
DO46586,4,22071546,22076527,2,1,1
DO46586,4,85922685,86774198,1,1,0
DO46586,4,86774429,89878314,1,1,0
DO46586,5,43719587,46099999,2,1,1
DO46586,5,50700000,55814433,2,1,1
DO46586,5,55814434,80117611,1,1,0
DO46586,5,80124891,86793838,1,1,0
DO46586,5,112531758,123075632,3,2,1
DO46586,5,125863887,140527388,3,2,1
DO46586,5,140676117,159794335,3,2,1
DO46586,5,168286358,173577966,3,2,1
DO46586,6,205920,1594895,2,1,1
DO46586,6,1669405,6120705,2,1,1
DO46586,6,6144948,16299080,2,1,1
DO46586,6,16299081,16338852,3,2,1
DO46586,6,16338853,58699999,2,1,1
DO46586,6,58700000,63299999,2,1,1
DO46586,6,63300000,64957607,2,1,1
DO46586,6,72975278,74190000,2,1,1
DO46586,6,74443431,74854818,2,1,1
DO46586,6,74854819,90940645,1,1,0
DO46586,6,114762829,114765607,1,1,0
DO46586,7,4496968,9106179,2,1,1
DO46586,7,9160391,9341894,2,1,1
DO46586,7,9354176,14203437,2,1,1
DO46586,7,14203438,20757243,1,1,0
DO46586,7,20766082,24382482,2,1,1
DO46586,7,24384351,45570908,2,1,1
DO46586,7,45639877,53064630,2,1,1
DO46586,7,53067551,57999999,2,1,1
DO46586,7,58000000,61699999,2,1,1
DO46586,7,61700000,65439901,2,1,1
DO46586,7,72214950,91466768,3,2,1
DO46586,7,91479707,105560891,2,1,1
DO46586,7,105560892,108439580,3,2,1
DO46586,7,108439581,108439756,3,2,1
DO46586,7,108439757,111561541,3,2,1
DO46586,7,111561542,111561705,3,2,1
DO46586,7,111561706,115746078,3,2,1
DO46586,7,115746079,115746986,3,2,1
DO46586,7,115746987,122338594,3,2,1
DO46586,7,122338595,122339785,3,2,1
DO46586,7,122339786,122547330,3,2,1
DO46586,7,122550565,124998089,3,2,1
DO46586,7,125000705,128954161,3,2,1
DO46586,7,128954162,133193514,2,1,1
DO46586,7,133193515,133202354,2,1,1
DO46586,7,133202355,135042208,2,1,1
DO46586,7,135042209,158821400,1,1,0
DO46586,8,2311369,35352451,1,1,0
DO46586,8,35352452,35363302,1,1,0
DO46586,8,35363303,39684848,1,1,0
DO46586,8,121077558,121097663,4,2,2
DO46586,8,121144205,121173971,2,2,0
DO46586,9,203937,481677,1,1,0
DO46586,9,481678,488303,1,1,0
DO46586,9,488304,5351839,1,1,0
DO46586,9,5351840,10006262,2,1,1
DO46586,9,10012148,11637984,2,1,1
DO46586,9,11637985,12575284,1,1,0
DO46586,9,12575285,16375268,2,1,1
DO46586,9,16717845,21885060,2,1,1
DO46586,9,21885061,21885089,2,1,1
DO46586,9,21885090,47299999,2,1,1
DO46586,9,66799972,94953355,2,1,1
DO46586,9,94968924,117861584,2,1,1
DO46586,9,119653585,140273200,1,1,0
DO46586,10,23088319,23501335,3,2,1
DO46586,10,23501336,31749349,2,1,1
DO46586,10,31749350,31758129,2,1,1
DO46586,10,31758130,37999999,2,1,1
DO46586,10,42300000,66865776,2,1,1
DO46586,10,66901213,78864432,2,1,1
DO46586,10,78864433,78869264,2,1,1
DO46586,10,78869265,116372477,2,1,1
DO46586,10,116440435,119374084,2,1,1
DO46586,10,119444461,131234033,2,1,1
DO46586,10,131236961,135389924,2,1,1
DO46586,11,196944,10680031,1,1,0
DO46586,11,10680032,11190257,2,1,1
DO46586,11,11271722,19770119,2,1,1
DO46586,11,19781844,40405604,2,1,1
DO46586,11,40405605,40408247,2,1,1
DO46586,11,40408248,41254484,2,1,1
DO46586,11,41254485,49783852,3,2,1
DO46586,11,51600000,55699999,2,1,1
DO46586,11,55700000,68325400,2,1,1
DO46586,11,68357570,75331859,2,1,1
DO46586,11,75331860,75332046,2,1,1
DO46586,11,75332047,77554264,2,1,1
DO46586,11,77554265,88477634,1,1,0
DO46586,11,88477635,90723306,3,2,1
DO46586,11,90723307,90729784,3,2,1
DO46586,11,90729785,94187712,3,2,1
DO46586,11,94209287,117688680,2,1,1
DO46586,11,117688681,127745071,3,2,1
DO46586,11,127745072,128419326,4,2,2
DO46586,11,128419327,128694386,5,3,2
DO46586,11,128694387,132504010,3,3,0
DO46586,11,132504011,134452200,1,1,0
DO46586,12,110107,6277846,2,1,1
DO46586,12,6277847,6477434,3,2,1
DO46586,12,6477435,7875750,2,1,1
DO46586,12,7875751,7885727,2,1,1
DO46586,12,7885728,26944230,2,1,1
DO46586,12,27133024,32088360,2,1,1
DO46586,12,33041317,38199999,2,1,1
DO46586,12,38200000,50239308,2,1,1
DO46586,12,50239309,50240738,2,1,1
DO46586,12,50240739,67141087,2,1,1
DO46586,12,67141088,68274720,3,2,1
DO46586,12,68274721,76081407,2,1,1
DO46586,12,76081408,76192964,3,2,1
DO46586,12,76192965,89640167,2,1,1
DO46586,12,89640168,89695185,3,2,1
DO46586,12,89695186,99244021,2,1,1
DO46586,12,99303796,103075144,2,1,1
DO46586,12,103075145,103078733,2,1,1
DO46586,12,103078734,106115951,2,1,1
DO46586,12,106130329,122702955,2,1,1
DO46586,12,122702956,128634118,1,1,0
DO46586,12,128634119,132349400,2,1,1
DO46586,13,44226135,48916870,1,1,0
DO46586,13,114142801,115169877,1,1,0
DO46586,14,19100000,20375170,2,1,1
DO46586,14,20375171,25272376,2,1,1
DO46586,14,25272377,25298068,2,1,1
DO46586,14,25298069,27722230,2,1,1
DO46586,14,27727261,40045652,2,1,1
DO46586,14,40045653,40074901,3,2,1
DO46586,14,40074902,40266523,2,1,1
DO46586,14,40293286,51479025,2,1,1
DO46586,14,51479026,51483301,2,1,1
DO46586,14,51483302,53613825,2,1,1
DO46586,14,53818610,55881170,2,1,1
DO46586,14,55881171,55883591,2,1,1
DO46586,14,55883592,56076306,2,1,1
DO46586,14,56079637,58152421,2,1,1
DO46586,14,58152422,62604826,1,1,0
DO46586,14,62604827,62605407,1,1,0
DO46586,14,62605408,76341568,1,1,0
DO46586,14,76341569,77403078,3,2,1
DO46586,14,77403079,77407137,3,2,1
DO46586,14,77407138,84060984,3,2,1
DO46586,14,84061891,93067133,3,2,1
DO46586,14,93097958,95476279,3,2,1
DO46586,14,95476280,95481428,3,2,1
DO46586,14,95481429,106368400,3,2,1
DO46586,15,20700000,41877694,2,1,1
DO46586,15,41878716,43749897,2,1,1
DO46586,15,43763233,86956798,2,1,1
DO46586,15,86975239,92311710,2,1,1
DO46586,15,92311711,92311904,2,1,1
DO46586,15,92311905,93894115,2,1,1
DO46586,15,93894116,100338800,3,2,1
DO46586,15,100338801,102436706,3,2,1
DO46586,16,154994,12967646,1,1,0
DO46586,16,12967647,12978226,1,1,0
DO46586,16,30951926,34599999,2,1,1
DO46586,16,34600000,38599999,2,1,1
DO46586,16,46459932,49406028,2,1,1
DO46586,16,50352720,62551874,1,1,0
DO46586,16,62551875,62553808,1,1,0
DO46586,16,62553809,76005628,1,1,0
DO46586,16,76005629,76010841,1,1,0
DO46586,16,76010842,76010860,1,1,0
DO46586,16,76010861,88683338,1,1,0
DO46586,17,12500,17212816,1,1,0
DO46586,17,17225039,19694763,1,1,0
DO46586,17,27577560,36823020,1,1,0
DO46586,17,36854459,56008667,2,2,0
DO46586,18,76117001,78077247,1,1,0
DO46586,19,12660002,20607499,1,1,0
DO46586,19,20722500,24399999,1,1,0
DO46586,19,32893551,32957882,3,2,1
DO46586,19,32959204,43777499,1,1,0
DO46586,19,43777500,53869068,1,1,0
DO46586,20,11053241,25386578,2,1,1
DO46586,20,25386579,25392931,2,1,1
DO46586,20,29400000,33607020,2,1,1
DO46586,20,33608542,51558551,2,1,1
DO46586,20,62041255,62157508,2,2,0
DO46586,22,12200000,17899999,2,1,1
DO46586,22,17985855,18083087,1,1,0
DO46586,22,18389838,22706141,2,1,1
DO46586,22,22713384,46918182,1,1,0
DO46586,22,47534922,49719998,1,1,0
DO46586,22,49719999,51304565,1,1,0
DO46588,1,35590675,36938597,3,3,0
DO46588,1,36941632,118501450,3,3,0
DO46588,1,118501451,119311664,2,2,0
DO46588,1,205310066,205327833,5,3,2
DO46588,2,20016,45291402,4,2,2
DO46588,2,45537982,57380898,4,2,2
DO46588,3,100074,29480869,2,1,1
DO46588,3,29503440,87899999,2,1,1
DO46588,3,93900000,101387273,3,2,1
DO46588,4,56735,48199999,2,2,0
DO46588,4,48200000,52699999,2,2,0
DO46588,4,52700000,137117992,2,2,0
DO46588,4,137117993,191154275,2,2,0
DO46588,5,50700000,56289677,2,1,1
DO46588,5,56289678,56339053,1,1,0
DO46588,5,56339357,56433018,2,1,1
DO46588,5,56503514,170252225,2,1,1
DO46588,5,170255653,180711553,2,1,1
DO46588,6,26084560,26135346,2,1,1
DO46588,6,42632383,47466526,3,2,1
DO46588,6,47482385,50718075,3,2,1
DO46588,6,50744730,55783589,3,2,1
DO46588,6,55783590,57206033,3,2,1
DO46588,6,70850159,70870944,3,2,1
DO46588,6,116793166,116823904,4,3,1
DO46588,6,155193181,155336183,2,2,0
DO46588,6,155350806,157962008,2,2,0
DO46588,6,157967449,163001612,2,2,0
DO46588,6,163014414,170878886,2,2,0
DO46588,7,50072843,50136283,2,1,1
DO46588,7,157157183,157174406,2,1,1
DO46588,7,157174407,158821400,3,2,1
DO46588,10,90127,20176317,3,2,1
DO46588,10,20176318,25547324,3,2,1
DO46588,10,25547325,25549923,3,2,1
DO46588,10,25549924,37999999,3,2,1
DO46588,10,42417192,52480660,3,2,1
DO46588,10,52480661,52531892,2,2,0
DO46588,10,52590494,93204776,3,2,1
DO46588,10,93204777,94682331,4,2,2
DO46588,10,94682332,135210397,3,2,1
DO46588,11,196944,23995512,2,1,1
DO46588,11,23995513,24127869,1,1,0
DO46588,11,24127870,46380876,2,1,1
DO46588,11,46394637,50428829,2,1,1
DO46588,11,50428830,51599999,2,1,1
DO46588,11,51600000,55699999,2,1,1
DO46588,11,55700000,85129951,2,1,1
DO46588,12,8827591,8862246,3,2,1
DO46588,12,66241372,66446021,4,2,2
DO46588,12,109655383,110330150,5,3,2
DO46588,12,110330151,110471891,4,2,2
DO46588,13,19500000,92248271,2,1,1
DO46588,13,92250197,114142800,2,1,1
DO46588,14,20451281,22744614,2,1,1
DO46588,14,22744615,24020211,1,1,0
DO46588,14,24020212,33301713,2,1,1
DO46588,14,33301714,33492751,1,1,0
DO46588,14,33492752,50938270,2,1,1
DO46588,14,50938271,56622490,3,2,1
DO46588,14,56623542,67157180,3,2,1
DO46588,14,67157181,76537852,3,2,1
DO46588,14,78609656,80326909,3,2,1
DO46588,14,84695892,85700946,2,2,0
DO46588,14,85700947,88956019,3,2,1
DO46588,14,88983974,106368400,3,2,1
DO46588,15,22708002,88584407,2,1,1
DO46588,15,88584408,88882225,1,1,0
DO46588,15,88882226,91488011,2,1,1
DO46588,15,91502716,100338800,2,1,1
DO46588,16,6003614,6343819,4,2,2
DO46588,16,6343820,14897401,3,2,1
DO46588,16,15325464,17078410,4,2,2
DO46588,16,18813124,34599999,3,2,1
DO46588,16,38600000,78548020,3,2,1
DO46588,16,78548021,87964145,3,2,1
DO46588,17,27084152,27513840,3,3,0
DO46588,17,27513841,28612979,2,2,0
DO46588,17,28612980,29484591,3,3,0
DO46588,17,29484592,29932229,4,4,0
DO46588,17,31117277,36274994,2,2,0
DO46588,17,36274995,41409999,2,2,0
DO46588,17,58783561,60098838,4,4,0
DO46588,18,20523415,21019889,3,2,1
DO46588,18,21019890,71249209,2,1,1
DO46588,18,71836365,76117000,3,2,1
DO46588,19,260137,2469653,2,1,1
DO46588,19,34466396,42360397,2,1,1
DO46588,19,42360398,59128982,2,1,1
DO46588,21,16973475,24775921,1,1,0
DO46588,21,24775922,46937500,2,2,0
DO46591,1,247249601,249250620,4,2,2
DO46591,2,49714114,60201409,5,3,2
DO46591,2,60201410,60328068,3,3,0
DO46591,2,96800000,114495106,4,2,2
DO46591,7,69090356,109174255,4,2,2
DO46591,7,109174256,109269027,3,2,1
DO46591,7,109269028,109657760,4,2,2
DO46591,7,110263362,148546614,4,2,2
DO46591,7,148548348,158821400,4,2,2
DO46591,9,50700000,123816137,2,1,1
DO46591,10,42367500,73981749,4,2,2
DO46591,12,38200000,89432517,4,2,2
DO46591,12,89850955,116940544,4,2,2
DO46591,12,125610960,128873961,5,3,2
DO46591,12,128874975,129946058,3,2,1
DO46591,12,129946059,130335934,4,2,2
DO46591,12,130335935,130449138,5,3,2
DO46591,12,130449139,130449184,5,3,2
DO46591,12,130449185,130835003,5,3,2
DO46591,16,34600000,38599999,2,2,0
DO46593,1,31732883,44020044,2,1,1
DO46593,1,45527788,81903188,2,1,1
DO46593,1,81903189,81926784,2,1,1
DO46593,1,81926785,121499999,2,1,1
DO46593,1,121500000,128899999,2,1,1
DO46593,1,128900000,160118288,2,1,1
DO46593,1,160118289,160142501,1,1,0
DO46593,1,160143046,172445572,2,1,1
DO46593,1,172445573,172454731,2,1,1
DO46593,1,173602313,179419200,2,1,1
DO46593,1,179419201,179420314,2,1,1
DO46593,1,179420315,191108376,2,1,1
DO46593,1,191131419,203397190,2,1,1
DO46593,1,203406455,209934232,2,1,1
DO46593,1,209934233,209934267,2,1,1
DO46593,1,209934268,212455588,2,1,1
DO46593,1,212455589,212463698,2,1,1
DO46593,1,212463699,226453104,2,1,1
DO46593,1,226479010,230487252,2,1,1
DO46593,1,230493530,235047946,2,1,1
DO46593,1,247249601,249250620,2,1,1
DO46593,2,11320,13374710,1,1,0
DO46593,2,13374711,32558935,2,1,1
DO46593,2,32566250,36123705,2,1,1
DO46593,2,36197568,43413074,2,1,1
DO46593,2,43450047,52100718,2,1,1
DO46593,2,52100719,52103214,2,1,1
DO46593,2,52103215,90499999,2,1,1
DO46593,2,90500000,96799999,2,1,1
DO46593,2,96800000,99420259,2,1,1
DO46593,2,99420260,99429550,2,1,1
DO46593,2,99429551,116847509,2,1,1
DO46593,2,116849542,141175039,2,1,1
DO46593,2,141175040,141176273,2,1,1
DO46593,2,141176274,142056540,2,1,1
DO46593,2,142056541,142056571,2,1,1
DO46593,2,142056572,146836099,2,1,1
DO46593,2,146839152,151724187,2,1,1
DO46593,2,151724188,151724769,2,1,1
DO46593,2,151724770,196822342,2,1,1
DO46593,2,196822343,196825682,2,1,1
DO46593,2,196825683,222249614,2,1,1
DO46593,2,222250750,242999968,2,1,1
DO46593,3,63874,7107353,2,1,1
DO46593,3,7107354,7108633,2,1,1
DO46593,3,7108634,13228059,2,1,1
DO46593,3,13228060,13228826,2,1,1
DO46593,3,13228827,86627584,2,1,1
DO46593,3,86627585,86635866,2,1,1
DO46593,3,86635867,87899999,2,1,1
DO46593,3,93900000,106490573,2,1,1
DO46593,3,106490574,106492642,2,1,1
DO46593,3,106492643,112816349,2,1,1
DO46593,3,112816350,117952208,3,2,1
DO46593,3,117996156,133203831,3,2,1
DO46593,3,133203832,134416689,2,1,1
DO46593,3,134416690,144835929,3,2,1
DO46593,3,144835930,144847129,3,2,1
DO46593,3,144847130,163692743,3,2,1
DO46593,3,166977581,172132528,3,2,1
DO46593,3,172132529,172134255,3,2,1
DO46593,3,172311421,172541080,3,2,1
DO46593,3,172541406,179637031,2,1,1
DO46593,3,179637032,179642064,2,1,1
DO46593,3,179642065,188495660,2,1,1
DO46593,3,188495661,197847500,1,1,0
DO46593,4,27500,2505511,2,1,1
DO46593,4,2507102,26015645,2,1,1
DO46593,4,26015646,26015665,2,1,1
DO46593,4,26015666,33630700,2,1,1
