"chr","start","end","reads","gc","map","true_CN","valid","ideal","cor.gc","cor.map","copy_log2","multiplier","copy","state"
"11",90000001,90500000,177,0.35585,0.98721,2,TRUE,TRUE,1.09184436724868,1.05028336967787,0.0707786239620039,2,5.28360392386191,5
"11",90500001,9.1e+07,174,0.34861,0.987574,2,TRUE,TRUE,1.08696703602341,1.04547886603944,0.0641638986866833,2,5.26000176299282,5
"11",91000001,91500000,156,0.358878,0.994804,2,TRUE,TRUE,0.956534618085579,0.91994552944509,-0.120379654071965,2,4.62881910007199,5
"11",91500001,9.2e+07,206,0.383126,0.993714,2,TRUE,TRUE,1.19032537776863,1.14471449148912,0.194987813976668,2,5.76016877982234,5
"11",92000001,92500000,186,0.39227,0.995667,2,TRUE,TRUE,1.04872942353798,1.00747509264784,0.0107441720955486,2,5.07496403652983,5
"11",92500001,9.3e+07,218,0.40065,0.983276,2,TRUE,TRUE,1.19777414977331,1.1535043133996,0.206023398826776,2,5.79621454071322,5
"11",93000001,93500000,193,0.399874,0.985856,2,TRUE,TRUE,1.06277367619605,1.02272981509718,0.0324250640442806,2,5.14292634936282,5
"11",93500001,9.4e+07,198,0.41438,0.983831,2,TRUE,TRUE,1.04900106863636,1.01008281507717,0.0144735820890964,2,5.07627856921486,5
"11",94000001,94500000,192,0.40433,0.995036,2,TRUE,TRUE,1.04391449873837,1.00370077294013,0.00532923170102372,2,5.05166387001575,5
"11",94500001,9.5e+07,203,0.406686,0.999261,2,TRUE,TRUE,1.0961789981851,1.04799597488359,0.0676331758194108,2,5.30457987401668,5
"11",95000001,95500000,191,0.394296,0.982751,2,TRUE,TRUE,1.07065622254336,1.0310783991021,0.0441540336717172,2,5.18107121145118,5
"11",95500001,9.6e+07,201,0.388312,0.99809,2,TRUE,TRUE,1.14551612909509,1.09688246375936,0.133408942298778,2,5.54332988847612,5
"11",96500001,9.7e+07,175,0.363688,0.986693,2,TRUE,TRUE,1.06205732804782,1.02178679360054,0.0310941944124606,2,5.13945982977412,5
"11",97000001,97500000,151,0.358924,0.997673,2,TRUE,TRUE,0.925789611285157,0.886980074693863,-0.173026399000515,2,4.48003925246495,5
"11",97500001,9.8e+07,163,0.353112,0.998983,2,TRUE,TRUE,1.01059809974972,0.966536213055584,-0.0491043082170399,2,4.89044065752721,5
"11",98000001,98500000,166,0.354996,0.991804,2,TRUE,TRUE,1.02565560421303,0.986235426533441,-0.0199960181118621,2,4.9633062527094,5
"11",98500001,9.9e+07,172,0.353706,0.994413,2,TRUE,TRUE,1.06526298802562,1.02448952261701,0.0349052300829054,2,5.15497251468173,5
"11",99000001,99500000,158,0.345352,0.990227,2,TRUE,TRUE,0.991860024750902,0.95364367031172,-0.0684777920785006,2,4.79976421172673,5
"11",99500001,1e+08,154,0.352214,0.993556,2,TRUE,TRUE,0.956302739418864,0.919649944629259,-0.120843276382023,2,4.62769700330614,5
"11",100000001,100500000,148,0.373978,0.980339,2,TRUE,TRUE,0.87564541995742,0.843252772271761,-0.245962938642303,2,4.23738374770126,5
"11",100500001,1.01e+08,156,0.380596,0.996103,2,TRUE,TRUE,0.907302193718535,0.871100799408975,-0.199088424980181,2,4.39057577678369,5
"11",101000001,101500000,196,0.378222,0.998034,2,TRUE,TRUE,1.14683799133259,1.09823059395783,0.135181006830481,2,5.54972658448367,5
"11",101500001,1.02e+08,168,0.384712,0.986928,2,TRUE,TRUE,0.966699397788924,0.929979790663473,-0.104728729447744,2,4.67800804268762,5
"11",102000001,102500000,197,0.399486,0.992732,2,TRUE,TRUE,1.08606022006229,1.04437971815052,0.0626463459041532,2,5.25561354017086,5
"11",102500001,1.03e+08,185,0.385834,0.993306,2,TRUE,TRUE,1.06132816513455,1.02063386359788,0.0294654147894717,2,5.13593129755354,5
"11",103000001,103500000,154,0.36331,0.995144,2,TRUE,TRUE,0.935414595598567,0.89924987035995,-0.153206048512329,2,4.52661604162181,5
"11",103500001,1.04e+08,206,0.378374,0.995393,2,TRUE,TRUE,1.20488532839191,1.15791463084486,0.211528892190013,2,5.83062663494526,5
"11",104000001,104500000,162,0.358864,0.996189,2,TRUE,TRUE,0.993352757586556,0.953607785583776,-0.0685320803779216,2,4.8069877770116,5
"11",104500001,1.05e+08,182,0.361984,0.992709,2,TRUE,TRUE,1.10875007138871,1.06619723451832,0.0924743451708586,2,5.36541324340349,5
"11",105000001,105500000,155,0.352576,0.998133,2,TRUE,TRUE,0.961905753813249,0.921014337448696,-0.118704479933256,2,4.65481085737512,5
"11",105500001,1.06e+08,158,0.359066,0.997973,2,TRUE,TRUE,0.968426177172814,0.927456352580256,-0.108648706844182,2,4.68636419545265,5
"11",106000001,106500000,156,0.376278,0.994999,2,TRUE,TRUE,0.917336511862722,0.882042728749486,-0.181079549011776,2,4.43913339571751,5
"11",106500001,1.07e+08,159,0.363298,0.997272,2,TRUE,TRUE,0.965811438634264,0.925821790201692,-0.111193576493925,2,4.67371107087138,5
"11",107000001,107500000,195,0.377982,0.988814,2,TRUE,TRUE,1.14168207960744,1.09770199094842,0.134486438190037,2,5.52477632944803,5
"11",107500001,1.08e+08,190,0.417478,0.9993,2,TRUE,TRUE,0.999774693979672,0.955779306627268,-0.0652505624456916,2,4.8380645214115,5
"11",108000001,108500000,169,0.397058,0.987502,2,TRUE,TRUE,0.938940228521031,0.903121332956052,-0.147008270309849,2,4.54367712514433,5
"11",108500001,1.09e+08,178,0.386672,0.995233,2,TRUE,TRUE,1.01888753948334,0.979378376579802,-0.0300617513477974,2,4.93055453970394,5
"11",109000001,109500000,186,0.380124,0.980045,2,TRUE,TRUE,1.08308424099253,1.04301427797454,0.0607589072556378,2,5.24121231673463,5
"11",109500001,1.1e+08,221,0.385402,0.996095,2,TRUE,TRUE,1.26932267605097,1.21868974543423,0.28533089077021,2,6.14244893595014,5
"11",110000001,110500000,172,0.402818,0.989778,2,TRUE,TRUE,0.939339109774508,0.903120751216564,-0.147009199612385,2,4.54560737328156,5
"11",110500001,1.11e+08,198,0.390524,0.996989,2,TRUE,TRUE,1.12172856697093,1.07569139207178,0.105264238686628,2,5.42821819275432,5
"11",111000001,111500000,187,0.414462,0.999851,2,TRUE,TRUE,0.990534437349076,0.946248340094127,-0.0797092305578934,2,4.79334948907229,5
"11",111500001,1.12e+08,179,0.418508,0.998737,2,TRUE,TRUE,0.93991914693732,0.899234837287507,-0.153230166748055,2,4.54841426290919,5
"11",112000001,112500000,196,0.423424,0.994977,2,TRUE,TRUE,1.01975884894123,0.980553467853946,-0.0283317947049174,2,4.93477094105995,5
"11",112500001,1.13e+08,173,0.421426,0.996136,2,TRUE,TRUE,0.903330570707179,0.867249202796663,-0.20548148554674,2,4.37135647817634,5
"11",113000001,113500000,213,0.444574,0.996654,2,TRUE,TRUE,1.08016012772155,1.03629472622666,0.0514343694295088,2,5.22706207992818,5
"11",113500001,1.14e+08,204,0.44688,0.9966,2,TRUE,TRUE,1.03027412882607,0.988506248738672,-0.0166780090585246,2,4.98565600831552,5
"11",114000001,114500000,206,0.417702,0.996647,2,TRUE,TRUE,1.08346579175253,1.0394759133249,0.0558563285384398,2,5.24305869993097,5
"11",114500001,1.15e+08,176,0.41067,0.990473,2,TRUE,TRUE,0.940794962564952,0.904560211362145,-0.144711556946981,2,4.55265247031818,5
"11",115000001,115500000,194,0.407402,0.999481,2,TRUE,TRUE,1.04550567433825,0.999255980716175,-0.00107379244179483,2,5.05936381507685,5
"11",115500001,1.16e+08,190,0.435878,0.99603,2,TRUE,TRUE,0.974334167992235,0.935549929657184,-0.0961134437231786,2,4.71495387765643,5
"11",116000001,116500000,237,0.46317,0.99276,2,TRUE,TRUE,1.14207833981478,1.09824993513958,0.135206414228027,2,5.52669389393725,5
"11",116500001,1.17e+08,207,0.436814,0.998481,2,TRUE,TRUE,1.06076808593285,1.01520069861492,0.0217649670890674,2,5.13322098758948,5
"11",117000001,117500000,245,0.488786,0.99761,2,TRUE,TRUE,1.1318168418869,1.08446212296909,0.116979664850726,2,5.47703691685993,5
"11",117500001,1.18e+08,213,0.484422,0.999103,2,TRUE,TRUE,0.983761598384414,0.94071873288698,-0.0881646613340859,2,4.76057467280471,5
"11",118000001,118500000,207,0.44472,0.998861,2,TRUE,TRUE,1.04947347006722,1.00388049768527,0.00558754054562736,2,5.07856459287222,5
"11",118500001,1.19e+08,228,0.488006,0.995896,2,TRUE,TRUE,1.05318972215234,1.01144863645903,0.0164230585938389,2,5.096548112033,5
"11",119000001,119500000,218,0.480172,0.998608,2,TRUE,TRUE,1.0093569689739,0.965833813389957,-0.0501531224142017,2,4.88443463356092,5
"11",119500001,1.2e+08,225,0.503014,0.997626,2,TRUE,TRUE,1.06417042739704,1.01962413593104,0.0280374294887198,2,5.1496854446584,5
"11",120000001,120500000,223,0.45389,1,2,TRUE,TRUE,1.10577851451822,1.05612962311479,0.0787869134353542,2,5.35103341967413,5
"11",120500001,1.21e+08,216,0.45148,0.999473,2,TRUE,TRUE,1.07896817568231,1.03124924368908,0.0443930612964738,2,5.22129403948167,5
"11",121000001,121500000,218,0.424136,0.995589,2,TRUE,TRUE,1.132820950082,1.08837276953168,0.122172766741523,2,5.48189595186416,5
"11",121500001,1.22e+08,195,0.395702,0.986628,2,TRUE,TRUE,1.08821508946228,1.04697289839538,0.0662240976109969,2,5.26604128679732,5
"11",122000001,122500000,185,0.40002,0.996091,2,TRUE,TRUE,1.01828416057698,0.977670339845706,-0.0325800093052212,2,4.92763469576572,5
"11",122500001,1.23e+08,210,0.439358,0.997313,2,TRUE,TRUE,1.07377237714072,1.02925598704495,0.0416018406484384,2,5.19615076596633,5
"11",123000001,123500000,199,0.451014,0.999038,2,TRUE,TRUE,0.995394921152456,0.951925836378243,-0.0710789159520138,2,4.81687012265867,5
"11",123500001,1.24e+08,177,0.388034,0.997532,2,TRUE,TRUE,1.0094877055921,0.967352328788832,-0.047886651495293,2,4.88506728829602,5
"11",124000001,124500000,182,0.378928,0.989085,2,TRUE,TRUE,1.06301538969959,1.02198363975433,0.0313721013301108,2,5.14409603842661,5
"11",124500001,1.25e+08,206,0.435654,0.997574,2,TRUE,TRUE,1.05656955805463,1.01241200911697,0.0177965257484473,2,5.11290366120376,5
"11",125000001,125500000,217,0.462988,0.990768,2,TRUE,TRUE,1.0462936436286,1.00601436828549,0.00865091041798959,2,5.06317692046009,5
"11",125500001,1.26e+08,181,0.417762,0.995743,2,TRUE,TRUE,0.951859984029925,0.914322856783656,-0.12922440921618,2,4.60619782218666,5
"11",126000001,126500000,246,0.493518,0.997032,2,TRUE,TRUE,1.14420541683693,1.09718246768093,0.13380347407985,2,5.53698714894474,5
"11",126500001,1.27e+08,215,0.440988,0.999184,2,TRUE,TRUE,1.0968478968289,1.04874348190272,0.0686618441279415,2,5.30781677810765,5
"11",127000001,127500000,188,0.393018,0.993291,2,TRUE,TRUE,1.05780939241927,1.01724904571759,0.0246729270185106,2,5.11890341163562,5
"11",127500001,1.28e+08,178,0.375456,0.989142,2,TRUE,TRUE,1.04897346338216,1.00848735693888,0.0121929974898796,2,5.07614498311611,5
"11",128000001,128500000,190,0.409026,0.997198,2,TRUE,TRUE,1.01968778423442,0.977564388005928,-0.0327363651552817,2,4.93442704794202,5
"11",128500001,1.29e+08,215,0.431618,0.999906,2,TRUE,TRUE,1.10786138588413,1.05825189520164,0.0816830723516351,2,5.36111275666752,5
"11",129000001,129500000,212,0.407066,0.990801,2,TRUE,TRUE,1.14356437277773,1.09954274992565,0.136903696877525,2,5.5338850375009,5
"11",129500001,1.3e+08,207,0.432794,0.995869,2,TRUE,TRUE,1.0650704203317,1.02289557396083,0.032658869796177,2,5.15404064979903,5
"11",130000001,130500000,212,0.45365,0.998741,2,TRUE,TRUE,1.05200958481441,1.00646806285647,0.00930139353137073,2,5.09083724475521,5
"11",130500001,1.31e+08,192,0.420172,0.994646,2,TRUE,TRUE,1.00490327829348,0.966454349573969,-0.049226506474301,2,4.86288253487305,5
"11",131000001,131500000,204,0.436084,0.995983,2,TRUE,TRUE,1.04596196004353,1.00438992777593,0.00631946615875,2,5.06157185224327,5
"11",131500001,1.32e+08,184,0.42753,0.999123,2,TRUE,TRUE,0.95164973987703,0.909987527857031,-0.136081322787148,2,4.60518041818246,5
"11",132000001,132500000,214,0.418672,0.990879,2,TRUE,TRUE,1.123333610619,1.08009609895862,0.111159678428745,2,5.43598524744752,5
"11",132500001,1.33e+08,205,0.41695,0.99979,2,TRUE,TRUE,1.07989276089755,1.03169562506114,0.0450174039162113,2,5.2257682504752,5
"11",133000001,133500000,211,0.424564,0.99858,2,TRUE,TRUE,1.09564310181954,1.04843861458818,0.0682423950332251,2,5.30198658854045,5
"11",133500001,1.34e+08,230,0.463508,0.989428,2,TRUE,TRUE,1.10720873758616,1.06449423118603,0.0901681314136333,2,5.35795449051576,5
"11",134000001,134500000,226,0.47737,0.997055,2,TRUE,TRUE,1.05085068244157,1.00763320443814,0.0109705689562724,2,5.0852291367609,5
"12",500001,1e+06,216,0.442662,0.995316,2,TRUE,TRUE,1.09885574367511,1.05612779114945,0.0787844109304161,2,5.31753305983545,5
"12",1000001,1500000,177,0.3995,0.989005,2,TRUE,TRUE,0.975758924141741,0.938117459381789,-0.0921595245364156,2,4.72184849323342,5
"12",1500001,2e+06,193,0.45489,0.997957,2,TRUE,TRUE,0.954125112049966,0.913779891329681,-0.130081399986165,2,4.61715912734492,5
"12",2000001,2500000,188,0.456624,0.990908,2,TRUE,TRUE,0.924892287934596,0.889294484009062,-0.169266857757528,2,4.47569696585505,5
"12",2500001,3e+06,255,0.481524,0.995793,2,TRUE,TRUE,1.17914693291649,1.13257051799009,0.179600880547278,2,5.70607455462407,5
"12",3000001,3500000,256,0.505284,0.998565,2,TRUE,TRUE,1.21220462585208,1.16000151753068,0.214126692708496,2,5.86604584847103,5
"12",3500001,4e+06,225,0.444336,0.984948,2,TRUE,TRUE,1.14147161465482,1.09875843414899,0.135874239642374,2,5.52375785695978,5
"12",4000001,4500000,213,0.438712,0.997298,2,TRUE,TRUE,1.08983524792835,1.0446739383443,0.0630527213134169,2,5.2738814844348,5
"12",4500001,5e+06,200,0.416972,0.993988,2,TRUE,TRUE,1.05350516030264,1.01315450394984,0.0188541989024475,2,5.09807456607594,5
"12",5000001,5500000,221,0.435612,0.990549,2,TRUE,TRUE,1.13354238765211,1.08988919896049,0.124181474235735,2,5.48538709995321,5
"12",5500001,6e+06,196,0.443256,0.998814,2,TRUE,TRUE,0.996133375318112,0.952917628381482,-0.0695765840696964,2,4.82044361668794,5
"12",6000001,6500000,245,0.483922,0.99604,2,TRUE,TRUE,1.13165482375347,1.08659370013596,0.1198125876741,2,5.47625288602993,5
"12",7500001,8e+06,207,0.408076,0.992977,2,TRUE,TRUE,1.11356706401261,1.07084750040586,0.0987530402437997,2,5.3887234164394,5
"12",8000001,8500000,177,0.443904,0.984476,2,TRUE,TRUE,0.89860552247135,0.865101388284373,-0.209058871035909,2,4.34849123826841,5
"12",8500001,9e+06,217,0.425494,0.986109,2,TRUE,TRUE,1.12508267996469,1.08260986136554,0.114513434564019,2,5.44444926478848,5
"12",9000001,9500000,195,0.408416,0.993658,2,TRUE,TRUE,1.04809742966155,1.00793286472539,0.0113995486063775,2,5.07190572032148,5
"12",9500001,1e+07,184,0.401442,0.989465,2,TRUE,TRUE,1.00879517014502,0.969879584806389,-0.0441224539653894,2,4.88171600205472,5
"12",10000001,10500000,179,0.387344,0.994841,2,TRUE,TRUE,1.02277637192968,0.983634938669227,-0.0238051145796254,2,4.94937320195022,5
"12",10500001,1.1e+07,153,0.36665,0.987759,2,TRUE,TRUE,0.922118979947961,0.886874214559192,-0.173198593405009,2,4.46227649916603,5
"12",11000001,11500000,147,0.372514,0.986396,2,TRUE,TRUE,0.873163020427694,0.840128870760911,-0.251317449201499,2,4.22537103207138,5
"12",11500001,1.2e+07,183,0.41714,0.993514,2,TRUE,TRUE,0.963617901599279,0.926682273213441,-0.109853320688158,2,4.66309620557296,5
"12",12000001,12500000,177,0.422946,0.994853,2,TRUE,TRUE,0.921680393268391,0.886393569941899,-0.173980679031153,2,4.46015411032505,5
"12",12500001,1.3e+07,196,0.423706,0.996633,2,TRUE,TRUE,1.01925724857062,0.977892681906511,-0.0322519484998999,2,4.93234361921277,5
"12",13000001,13500000,197,0.435562,0.998612,2,TRUE,TRUE,1.01048353288323,0.966906622618392,-0.0485515243063508,2,4.88988625072391,5
"12",13500001,1.4e+07,195,0.408382,0.988914,2,TRUE,TRUE,1.04818780292572,1.00777945340611,0.0111799480731304,2,5.07234305053765,5
"12",14000001,14500000,205,0.40856,0.99868,2,TRUE,TRUE,1.10144666287513,1.05385105155313,0.0756709747827982,2,5.33007091895009,5
"12",14500001,1.5e+07,172,0.38677,0.99683,2,TRUE,TRUE,0.984285623753801,0.944090672591967,-0.0830026689688983,2,4.76311051269265,5
"12",15000001,15500000,187,0.376324,0.997768,2,TRUE,TRUE,1.09949591473786,1.05327040877557,0.0748758706630921,2,5.32063094671436,5
"12",15500001,1.6e+07,174,0.37357,0.998147,2,TRUE,TRUE,1.03060894531189,0.98677839314292,-0.0192019686766003,2,4.98727623712406,5
"12",16000001,16500000,168,0.382448,0.997959,2,TRUE,TRUE,0.972461900052539,0.931338811730903,-0.102621993609686,2,4.70589368324647,5
"12",16500001,1.7e+07,168,0.362586,0.994438,2,TRUE,TRUE,1.02210977115511,0.982989570308488,-0.0247519854873727,2,4.94614741760417,5
"12",17000001,17500000,145,0.355312,0.993183,2,TRUE,TRUE,0.895369005451035,0.861031347676127,-0.215862331930025,2,4.33282923135503,5
"12",17500001,1.8e+07,165,0.354564,0.988033,2,TRUE,TRUE,1.02030125100047,0.981224114489759,-0.0273454049917563,2,4.93739570859503,5
"12",18000001,18500000,144,0.353544,0.994224,2,TRUE,TRUE,0.892109034770136,0.857952868738959,-0.221029698799145,2,4.31705372854718,5
"12",18500001,1.9e+07,165,0.36429,0.995295,2,TRUE,TRUE,0.999982238774074,0.961126027222433,-0.0572024787396968,2,4.83906886280206,5
"12",19000001,19500000,181,0.382262,0.998429,2,TRUE,TRUE,1.04821580855059,1.00325748022321,0.00469191279938882,2,5.07247857409202,5
"12",19500001,2e+07,182,0.403724,0.994911,2,TRUE,TRUE,0.991318054718093,0.953290739714828,-0.0690118127821489,2,4.79714153483444,5
"12",20000001,20500000,149,0.369968,0.999215,2,TRUE,TRUE,0.890913041565137,0.85180498099558,-0.231404928703489,2,4.31126613227394,5
"12",20500001,2.1e+07,156,0.364888,0.990428,2,TRUE,TRUE,0.944122652973621,0.907757153286442,-0.139621701125759,2,4.56875567937255,5
"12",21000001,21500000,183,0.356186,0.988822,2,TRUE,TRUE,1.12812353140897,1.08466317620845,0.117247107688004,2,5.45916441568799,5
"12",21500001,2.2e+07,166,0.374968,0.987773,2,TRUE,TRUE,0.979530708887216,0.942087671683478,-0.0860667700626234,2,4.74010074353478,5
"12",22000001,22500000,191,0.379966,0.991977,2,TRUE,TRUE,1.11264631788449,1.06989443007077,0.0974684482831048,2,5.38426778338276,5
"12",22500001,2.3e+07,186,0.369786,0.985141,2,TRUE,TRUE,1.11264759676905,1.07095167143458,0.0988933774225903,2,5.38427397210311,5
"12",23000001,23500000,175,0.376352,0.993256,2,TRUE,TRUE,1.02886501884644,0.98941231751665,-0.0153562346979096,2,4.97883710697678,5
"12",23500001,2.4e+07,178,0.355842,0.996724,2,TRUE,TRUE,1.09802987987704,1.05333981967587,0.0749709416547028,2,5.31353657706289,5
"12",24000001,24500000,182,0.35679,0.998723,2,TRUE,TRUE,1.12063650260352,1.07214995021676,0.100506694326787,2,5.42293352421563,5
"12",24500001,2.5e+07,171,0.381772,0.998192,2,TRUE,TRUE,0.991554328172756,0.94932749733539,-0.0750222233682195,2,4.79828489865955,5
"12",25000001,25500000,202,0.393172,0.99947,2,TRUE,TRUE,1.13609037088403,1.08584948282732,0.118824134976285,2,5.49771718527115,5
"12",25500001,2.6e+07,173,0.389238,0.989441,2,TRUE,TRUE,0.983499595369146,0.9455583851915,-0.0807615521796381,2,4.75930679965259,5
"12",26000001,26500000,201,0.401958,0.997063,2,TRUE,TRUE,1.10041964923556,1.05515226499076,0.0774512037630743,2,5.32510104095405,5
"12",26500001,2.7e+07,172,0.383368,0.994603,2,TRUE,TRUE,0.993235873894155,0.955230758167015,-0.066078803154216,2,4.80642215872906,5
"12",27000001,27500000,171,0.39171,0.994396,2,TRUE,TRUE,0.965640574115809,0.928679207358497,-0.106747760795176,2,4.67288423101467,5
"12",27500001,2.8e+07,159,0.401544,0.997123,2,TRUE,TRUE,0.871486067971631,0.835568950266955,-0.259169212018208,2,4.21725599952392,5
"12",28000001,28500000,190,0.373428,0.995488,2,TRUE,TRUE,1.12580869985309,1.08178251716889,0.113410487206056,2,5.4479625874251,5
"12",28500001,2.9e+07,172,0.365912,0.992333,2,TRUE,TRUE,1.03844853375483,0.998570067975026,-0.00206443219210498,2,5.02521321926277,5
"12",29000001,29500000,197,0.382236,0.996451,2,TRUE,TRUE,1.14095236790924,1.09491651902645,0.130820876970042,2,5.52124514157224,5
"12",29500001,3e+07,184,0.386746,0.991574,2,TRUE,TRUE,1.05302413770296,1.01253735080696,0.0179751275825285,2,5.09574682324799,5
"12",30000001,30500000,198,0.394548,0.992683,2,TRUE,TRUE,1.10902993518784,1.06646460425093,0.0928360837103006,2,5.36676754765376,5
"12",30500001,3.1e+07,195,0.392802,0.994723,2,TRUE,TRUE,1.09785578282221,1.05585550930475,0.078412419665941,2,5.31269409446223,5
"12",31000001,31500000,208,0.445562,0.990869,2,TRUE,TRUE,1.05301076909058,1.01247936862399,0.0178925103803639,2,5.09568213046303,5
"12",31500001,3.2e+07,192,0.423394,0.998797,2,TRUE,TRUE,0.998999935269197,0.955681570284209,-0.0653980974952155,2,4.83431534406947,5
"12",32000001,32500000,188,0.420308,0.9968,2,TRUE,TRUE,0.98371264628385,0.943579079162349,-0.0837846630875697,2,4.7603377860117,5
"12",32500001,3.3e+07,175,0.407892,0.998583,2,TRUE,TRUE,0.941874864182296,0.901291679790492,-0.14993402226854,2,4.55787828142637,5
"12",33000001,33500000,177,0.39048,0.990084,2,TRUE,TRUE,1.00287685695902,0.964227307551802,-0.0525548065017879,2,4.853076368321,5
"12",33500001,3.4e+07,157,0.359256,0.995244,2,TRUE,TRUE,0.961922794489615,0.924608862800877,-0.113084903352235,2,4.65489331984616,5
"12",34000001,34500000,207,0.41502,0.991265,2,TRUE,TRUE,1.09506613800397,1.05294234591224,0.0744264434446771,2,5.29919457131594,5
"12",38000001,38500000,167,0.375456,0.992717,2,TRUE,TRUE,0.984149260588876,0.946378970171891,-0.0795100794998295,2,4.76245063022691,5
"12",38500001,3.9e+07,177,0.379226,0.9958,2,TRUE,TRUE,1.0330304011378,0.992216269836976,-0.0112734809134973,2,4.99899403673632,5
"12",39000001,39500000,168,0.366068,0.986572,2,TRUE,TRUE,1.01392369068887,0.975513263659183,-0.035766606178906,2,4.90653370692356,5
"12",39500001,4e+07,178,0.373232,0.996268,2,TRUE,TRUE,1.05526235793568,1.01293285174933,0.0185385397272846,2,5.10657791745774,5
"12",40000001,40500000,188,0.368314,0.982997,2,TRUE,TRUE,1.12858139266531,1.08686541051214,0.120173298590988,2,5.4613800771899,5
"12",40500001,4.1e+07,170,0.365094,0.999167,2,TRUE,TRUE,1.02835518138501,0.983277008886612,-0.0243301848845853,2,4.97636992457188,5
"12",41000001,41500000,166,0.35836,0.994154,2,TRUE,TRUE,1.01892221367445,0.97990641592548,-0.0292841208912541,2,4.93072233348273,5
"12",41500001,4.2e+07,190,0.363704,0.996082,2,TRUE,TRUE,1.15304863598083,1.10707317624272,0.146750585726828,2,5.57978085541962,5
"12",42000001,42500000,180,0.388462,0.981376,2,TRUE,TRUE,1.02542397075356,0.987502456367483,-0.0181437580674457,2,4.96218534253937,5
"12",42500001,4.3e+07,188,0.400762,0.99644,2,TRUE,TRUE,1.03262443082671,0.990974099339007,-0.0130807440785098,2,4.99702948355184,5
"12",43000001,43500000,168,0.38768,0.996239,2,TRUE,TRUE,0.95906389400578,0.920629028882035,-0.119308161163409,2,4.64105865781243,5
"12",43500001,4.4e+07,161,0.36259,0.982757,2,TRUE,TRUE,0.979513174887598,0.943304606334569,-0.0842043822184664,2,4.74001589379615,5
"12",44000001,44500000,183,0.379494,0.99119,2,TRUE,TRUE,1.06732219622043,1.02626076131566,0.0373973501057207,2,5.16493734192681,5
"12",44500001,4.5e+07,186,0.36853,0.986056,2,TRUE,TRUE,1.11600281522924,1.07388964933401,0.102845752598975,2,5.40051039366049,5
"12",45000001,45500000,169,0.368674,0.987988,2,TRUE,TRUE,1.0136564345237,0.97484679483123,-0.0367525895682129,2,4.90524041296578,5
"12",45500001,4.6e+07,161,0.39573,0.993094,2,TRUE,TRUE,0.898393320606847,0.863934817850784,-0.211005626839854,2,4.34746436059466,5
"12",46000001,46500000,202,0.379718,0.998971,2,TRUE,TRUE,1.17746716186315,1.12614789734694,0.171396309440664,2,5.69794588244804,5
"12",46500001,4.7e+07,190,0.39079,0.995893,2,TRUE,TRUE,1.07562996304367,1.03300366668028,0.0468453751052634,2,5.20513991172752,5
"12",47000001,47500000,181,0.384032,0.990568,2,TRUE,TRUE,1.04338517501373,1.00320518305507,0.00461670694929635,2,5.04910239056649,5
"12",47500001,4.8e+07,201,0.4043,0.994481,2,TRUE,TRUE,1.09294500176405,1.05111651329422,0.0719225968311053,2,5.28893006467335,5
"12",48000001,48500000,224,0.466562,0.999196,2,TRUE,TRUE,1.06957243186723,1.02264782034276,0.032309395012215,2,5.17582658058546,5
"12",48500001,4.9e+07,196,0.408572,0.985593,2,TRUE,TRUE,1.05305886432804,1.01346010031169,0.0192892913548235,2,5.09591487076282,5
"12",49000001,49500000,245,0.48278,0.998175,2,TRUE,TRUE,1.1320699280749,1.08388370999277,0.116209978078778,2,5.47826164010448,5
"12",49500001,5e+07,207,0.460228,0.997354,2,TRUE,TRUE,1.00737412114004,0.965557377547618,-0.0505661020565043,2,4.87483932592398,5
"12",50000001,50500000,241,0.485154,0.998987,2,TRUE,TRUE,1.11301423526316,1.06448132712922,0.0901506426090457,2,5.3860481925362,5
"12",50500001,5.1e+07,189,0.430304,0.998977,2,TRUE,TRUE,0.975144801256797,0.932636159067404,-0.100613729657394,2,4.71887665751951,5
"12",51000001,51500000,218,0.422706,0.996945,2,TRUE,TRUE,1.135661412627,1.08911670738039,0.123158558405008,2,5.49564138985747,5
"12",51500001,5.2e+07,248,0.446622,0.986901,2,TRUE,TRUE,1.25310113451388,1.20551234748914,0.269646427854679,2,6.06395038516085,5
"12",52000001,52500000,225,0.470098,0.997966,2,TRUE,TRUE,1.06267847722055,1.01773080022374,0.0253560048891013,2,5.14246566678239,5
"12",52500001,5.3e+07,231,0.494626,0.997209,2,TRUE,TRUE,1.07685997533385,1.03235955964034,0.0459455333238274,2,5.21109213162052,5
"12",53000001,53500000,239,0.488768,0.998565,2,TRUE,TRUE,1.10409685309832,1.05654936285582,0.0793601727471989,2,5.34289559972165,5
"12",53500001,5.4e+07,239,0.478546,0.998452,2,TRUE,TRUE,1.10908920906962,1.0614873089549,0.0860871226165543,2,5.36705438314405,5
"12",54000001,54500000,215,0.464874,0.996122,2,TRUE,TRUE,1.03117016804903,0.990001170802895,-0.0144978635228606,2,4.98999208083313,5
"12",54500001,5.5e+07,256,0.475734,0.997313,2,TRUE,TRUE,1.1940047072694,1.14450373252229,0.194722167902434,2,5.77797362488139,5
"12",55000001,55500000,177,0.398102,0.97504,2,TRUE,TRUE,0.980046707465802,0.944550065923923,-0.0823008261235278,2,4.74259774053939,5
"12",55500001,5.6e+07,158,0.363336,0.972302,2,TRUE,TRUE,0.959654558762823,0.925724617135614,-0.111345007859742,2,4.64391697601382,5
