"chr","start","end","gc","map"
"6",11500001,12000000,0.40405,0.997613
"6",12000001,12500000,0.397254,0.999679
"6",12500001,13000000,0.39771,0.996087
"6",13000001,13500000,0.429908,0.999092
"6",13500001,14000000,0.412838,0.999254
"6",14000001,14500000,0.432754,0.996345
"6",14500001,15000000,0.437534,0.999603
"6",15000001,15500000,0.443454,0.99803
"6",15500001,16000000,0.420106,0.996594
"6",16000001,16500000,0.43284,0.995226
"6",16500001,17000000,0.406482,0.995696
"6",17000001,17500000,0.416776,0.998022
"6",17500001,18000000,0.415584,0.999303
"6",18000001,18500000,0.415574,0.998969
"6",18500001,19000000,0.377744,0.993809
"6",19000001,19500000,0.380582,0.993917
"6",19500001,20000000,0.391766,0.986659
"6",20000001,20500000,0.423182,0.998181
"6",20500001,21000000,0.380018,0.995827
"6",21000001,21500000,0.40682,0.997891
"6",21500001,22000000,0.424078,0.998755
"6",22000001,22500000,0.383694,0.989949
"6",22500001,23000000,0.370376,0.997069
"6",23000001,23500000,0.369502,0.993329
"6",23500001,24000000,0.371528,0.990587
"6",24000001,24500000,0.39965,0.99487
"6",24500001,25000000,0.415294,0.988789
"6",25000001,25500000,0.40094,0.998422
"6",25500001,26000000,0.390376,0.99954
"6",26000001,26500000,0.426966,0.998072
"6",26500001,27000000,0.397838,0.945578
"6",27000001,27500000,0.408904,0.99784
"6",27500001,28000000,0.413616,0.994499
"6",28000001,28500000,0.403148,0.997851
"6",28500001,29000000,0.420146,0.995494
"6",29000001,29500000,0.38143,0.993577
"6",29500001,30000000,0.453448,0.99431
"6",30000001,30500000,0.433504,0.992346
"6",30500001,31000000,0.483752,0.999481
"6",31000001,31500000,0.457416,0.995429
"6",31500001,32000000,0.514644,0.949937
"6",32000001,32500000,0.452666,0.986318
"6",32500001,33000000,0.412942,0.998385
"6",33000001,33500000,0.478942,0.995963
"6",33500001,34000000,0.521562,0.998554
"6",34000001,34500000,0.493174,0.997945
"6",34500001,35000000,0.442114,0.998479
"6",35000001,35500000,0.48708,0.996623
"6",35500001,36000000,0.434934,0.997234
"6",36000001,36500000,0.44251,0.999278
"6",36500001,37000000,0.482852,0.999468
"6",37000001,37500000,0.456038,0.999411
"6",37500001,38000000,0.452078,0.999629
"6",38000001,38500000,0.413396,0.997904
"6",38500001,39000000,0.393688,0.996841
"6",39000001,39500000,0.461158,0.993994
"6",39500001,40000000,0.419684,0.995738
"6",40000001,40500000,0.450916,0.99779
"6",40500001,41000000,0.457966,0.999141
"6",41000001,41500000,0.455786,0.996755
"6",41500001,42000000,0.486696,0.998503
"6",42000001,42500000,0.461968,0.997154
"6",42500001,43000000,0.449244,0.998794
"6",43000001,43500000,0.493508,0.99963
"6",43500001,44000000,0.489126,0.99819
"6",44000001,44500000,0.47966,0.997792
"6",44500001,45000000,0.414464,0.980988
"6",45000001,45500000,0.370264,0.991397
"6",45500001,46000000,0.424586,0.991554
"6",46000001,46500000,0.394462,0.994852
"6",46500001,47000000,0.391564,0.998535
"6",47000001,47500000,0.400776,0.994544
"6",47500001,48000000,0.37441,0.997887
"6",48000001,48500000,0.358328,0.990429
"6",48500001,49000000,0.35384,0.992688
"6",49000001,49500000,0.361294,0.993871
"6",49500001,50000000,0.36375,0.994905
"6",50000001,50500000,0.3582,0.996716
"6",50500001,51000000,0.375228,0.994811
"6",51000001,51500000,0.375862,0.995226
"6",51500001,52000000,0.386368,0.979679
"6",52000001,52500000,0.421786,0.997474
"6",52500001,53000000,0.418588,0.992071
"6",53000001,53500000,0.412658,0.996652
"6",53500001,54000000,0.388694,0.999172
"6",54000001,54500000,0.3574,0.995545
"6",54500001,55000000,0.361958,0.991903
"6",55000001,55500000,0.352952,0.993061
"6",55500001,56000000,0.35222,0.99405
"6",56000001,56500000,0.37289,0.995775
"6",56500001,57000000,0.388558,0.991189
"6",57000001,57500000,0.379814,0.989624
"6",57500001,58000000,0.37531,0.969963
"6",62500001,63000000,0.34919,0.995512
"6",63000001,63500000,0.34953,0.993944
"6",63500001,64000000,0.371456,0.996847
"6",64000001,64500000,0.386356,0.994919
"6",64500001,65000000,0.365292,0.996151
"6",65000001,65500000,0.353868,0.993485
"6",65500001,66000000,0.33814,0.996506
"6",66000001,66500000,0.34489,0.991282
"6",66500001,67000000,0.34918,0.995925
"6",67000001,67500000,0.344782,0.995057
"6",67500001,68000000,0.339656,0.993591
"6",68000001,68500000,0.33921,0.99647
"6",68500001,69000000,0.354608,0.995098
"6",69000001,69500000,0.349186,0.993889
"6",69500001,70000000,0.353444,0.997648
"6",70000001,70500000,0.364852,0.987789
"6",70500001,71000000,0.367834,0.989072
"6",71000001,71500000,0.384154,0.994328
"6",71500001,72000000,0.38684,0.987452
"6",72000001,72500000,0.370702,0.998118
"6",72500001,73000000,0.359026,0.994021
"6",73000001,73500000,0.365982,0.989022
"6",73500001,74000000,0.3876,0.987879
"6",74000001,74500000,0.42801,0.995781
"6",74500001,75000000,0.379996,0.979529
"6",75000001,75500000,0.35981,0.991466
"6",75500001,76000000,0.372158,0.994841
"6",76000001,76500000,0.38299,0.99853
"6",76500001,77000000,0.377224,0.991563
"6",77000001,77500000,0.36669,0.996075
"6",77500001,78000000,0.357238,0.984419
"6",78000001,78500000,0.367386,0.981798
"6",78500001,79000000,0.361742,0.990445
"6",79000001,79500000,0.368346,0.993935
"6",79500001,80000000,0.366934,0.993446
"6",80000001,80500000,0.38283,0.994578
"6",80500001,81000000,0.374084,0.995965
"6",81000001,81500000,0.369174,0.991651
"6",81500001,82000000,0.348422,0.981751
"6",82000001,82500000,0.363576,0.988735
"6",82500001,83000000,0.37762,0.995069
"6",83000001,83500000,0.38121,0.986967
"6",83500001,84000000,0.375842,0.999085
"6",84000001,84500000,0.37661,0.984428
"6",84500001,85000000,0.385114,0.992188
"6",85000001,85500000,0.378616,0.984066
"6",85500001,86000000,0.384836,0.996111
"6",86000001,86500000,0.39902,0.992605
"6",86500001,87000000,0.38725,0.976704
"6",87000001,87500000,0.385762,0.988541
"6",87500001,88000000,0.385418,0.985476
"6",88000001,88500000,0.399558,0.993755
"6",88500001,89000000,0.392894,0.999302
"6",89000001,89500000,0.389366,0.982272
"6",89500001,90000000,0.407142,0.990537
"6",90000001,90500000,0.421776,0.998589
"6",90500001,91000000,0.413002,0.997273
"6",91000001,91500000,0.393106,0.997496
"6",91500001,92000000,0.377174,0.994716
"6",92000001,92500000,0.358066,0.998432
"6",92500001,93000000,0.350724,0.995704
"6",93000001,93500000,0.347768,0.99844
"6",93500001,94000000,0.355076,0.996117
"6",94000001,94500000,0.345226,0.994233
"6",94500001,95000000,0.344082,0.981254
"6",95000001,95500000,0.344294,0.995128
"6",96000001,96500000,0.35308,0.983242
"6",96500001,97000000,0.361166,0.998089
"6",97000001,97500000,0.380212,0.99792
"6",97500001,98000000,0.364346,0.997048
"6",98000001,98500000,0.349634,0.9975
"6",98500001,99000000,0.361518,0.987664
"6",99000001,99500000,0.381284,0.992429
"6",99500001,100000000,0.398406,0.996006
"6",100000001,100500000,0.385478,0.988383
"6",100500001,101000000,0.37615,0.987989
"6",101000001,101500000,0.351932,0.996365
"6",101500001,102000000,0.361016,0.993399
"6",102000001,102500000,0.33736,0.997082
"6",102500001,103000000,0.34298,0.989702
"6",103000001,103500000,0.34305,0.991455
"6",103500001,104000000,0.345188,0.996954
"6",104000001,104500000,0.350596,0.986143
"6",104500001,105000000,0.372256,0.980558
"6",105000001,105500000,0.378752,0.994271
"6",105500001,106000000,0.402338,0.996422
"6",106000001,106500000,0.401472,0.993527
"6",106500001,107000000,0.398128,0.99675
"6",107000001,107500000,0.434576,0.997393
"6",107500001,108000000,0.405836,0.997724
"6",108000001,108500000,0.429856,0.992124
"6",108500001,109000000,0.409538,0.995749
"6",109000001,109500000,0.408044,0.996249
"6",109500001,110000000,0.411268,0.989953
"6",110000001,110500000,0.406988,0.99196
"6",110500001,111000000,0.40884,0.99848
"6",111000001,111500000,0.417864,0.998734
"6",111500001,112000000,0.40276,0.998829
"6",112000001,112500000,0.408682,0.992844
"6",112500001,113000000,0.381002,0.993643
"6",113000001,113500000,0.35511,0.978581
"6",113500001,114000000,0.378316,0.985974
"6",114000001,114500000,0.390788,0.99918
"6",114500001,115000000,0.36806,0.997094
"6",115000001,115500000,0.354558,0.982246
"6",116000001,116500000,0.373374,0.98929
"6",116500001,117000000,0.378766,0.997151
"6",117000001,117500000,0.369076,0.983375
"6",117500001,118000000,0.386806,0.992064
"6",118000001,118500000,0.38234,0.990202
"6",118500001,119000000,0.385744,0.998809
"6",119000001,119500000,0.400828,0.998182
"6",119500001,120000000,0.374698,0.998161
"6",120000001,120500000,0.35418,0.998392
"6",120500001,121000000,0.348494,0.992759
"6",121000001,121500000,0.35782,0.980303
"6",121500001,122000000,0.377186,0.995134
"6",122000001,122500000,0.36464,0.998241
"6",122500001,123000000,0.3661,0.995158
"6",123000001,123500000,0.373252,0.994179
"6",123500001,124000000,0.352664,0.991377
"6",124000001,124500000,0.361004,0.99632
"6",124500001,125000000,0.359256,0.995287
"6",125000001,125500000,0.377274,0.984381
"6",125500001,126000000,0.393622,0.989011
"6",126000001,126500000,0.386764,0.996397
"6",126500001,127000000,0.359256,0.993278
"6",127000001,127500000,0.364968,0.997586
"6",127500001,128000000,0.371728,0.992551
"6",128000001,128500000,0.353178,0.997825
"6",128500001,129000000,0.361206,0.997781
"6",129000001,129500000,0.360334,0.976409
"6",129500001,130000000,0.368108,0.996957
"6",130000001,130500000,0.382476,0.999202
"6",130500001,131000000,0.3853,0.996347
"6",131000001,131500000,0.389146,0.997675
"6",131500001,132000000,0.391012,0.996318
"6",132000001,132500000,0.380166,0.987481
"6",132500001,133000000,0.374388,0.999061
"6",133000001,133500000,0.382794,0.985028
"6",133500001,134000000,0.375536,0.985186
"6",134000001,134500000,0.394552,0.998418
"6",134500001,135000000,0.40556,0.99773
"6",135000001,135500000,0.398708,0.998666
"6",135500001,136000000,0.379216,0.997113
"6",136000001,136500000,0.379382,0.990446
"6",136500001,137000000,0.397064,0.999188
"6",137000001,137500000,0.403688,0.995215
"6",137500001,138000000,0.394936,0.999991
"6",138000001,138500000,0.406918,0.998681
"6",138500001,139000000,0.412408,0.998545
"6",139000001,139500000,0.407734,0.998089
"6",139500001,140000000,0.405206,0.995856
"6",140000001,140500000,0.370524,0.998171
"6",140500001,141000000,0.35497,0.997776
"6",141000001,141500000,0.35113,0.995224
"6",141500001,142000000,0.347786,0.989589
"6",142000001,142500000,0.361262,0.981002
"6",142500001,143000000,0.376578,0.995306
"6",143000001,143500000,0.389662,0.999137
"6",143500001,144000000,0.398264,0.997052
"6",144000001,144500000,0.400756,0.999128
"6",144500001,145000000,0.390378,0.999242
"6",145000001,145500000,0.381522,0.997757
"6",145500001,146000000,0.375726,0.990281
"6",146000001,146500000,0.367722,0.990717
"6",146500001,147000000,0.371744,0.995837
"6",147000001,147500000,0.37328,0.999089
"6",147500001,148000000,0.376672,0.998804
"6",148000001,148500000,0.390746,0.991032
"6",148500001,149000000,0.42378,0.998056
"6",149000001,149500000,0.411844,0.998127
"6",149500001,150000000,0.413872,0.999296
"6",150000001,150500000,0.45432,0.998767
"6",150500001,151000000,0.428424,0.998665
"6",151000001,151500000,0.43496,0.998911
"6",151500001,152000000,0.421482,0.999458
"6",152000001,152500000,0.395958,0.993598
"6",152500001,153000000,0.38283,0.99904
"6",153000001,153500000,0.376462,0.993186
"6",153500001,154000000,0.357738,0.99641
"6",154000001,154500000,0.377268,0.997703
"6",154500001,155000000,0.413042,0.999228
"6",155000001,155500000,0.421588,0.998208
"6",155500001,156000000,0.39131,0.999681
"6",156000001,156500000,0.38325,0.988309
"6",156500001,157000000,0.406614,0.982199
"6",157000001,157500000,0.408698,0.999784
"6",158000001,158500000,0.454968,0.999163
"6",158500001,159000000,0.43569,0.996197
"6",159000001,159500000,0.44563,0.998316
"6",159500001,160000000,0.430126,0.993614
"6",160000001,160500000,0.437212,0.996139
"6",160500001,161000000,0.42584,0.995197
"6",161000001,161500000,0.4024,0.935905
"6",161500001,162000000,0.432628,0.997725
"6",162000001,162500000,0.407628,0.997009
"6",162500001,163000000,0.395616,0.997674
"6",163000001,163500000,0.378966,0.985877
"6",163500001,164000000,0.41031,0.999514
"6",164000001,164500000,0.426694,0.997921
"6",164500001,165000000,0.392046,0.996418
"6",165000001,165500000,0.374968,0.988771
"6",165500001,166000000,0.386706,0.991382
"6",166000001,166500000,0.429064,0.998818
"6",166500001,167000000,0.452262,0.995254
"6",167000001,167500000,0.446846,0.995525
"6",168500001,169000000,0.483036,0.990164
"6",169000001,169500000,0.445862,0.992577
"6",169500001,170000000,0.434138,0.995211
"6",170500001,171000000,0.451216,0.930297
"7",500001,1000000,0.550734,0.996745
"7",1000001,1500000,0.568696,0.989698
"7",1500001,2000000,0.560474,0.997742
"7",2000001,2500000,0.53314,0.993284
"7",2500001,3000000,0.530192,0.997007
"7",3000001,3500000,0.438038,0.997689
"7",3500001,4000000,0.408552,0.995013
"7",4000001,4500000,0.47336,0.99504
"7",4500001,5000000,0.49445,0.973929
"7",5000001,5500000,0.505432,0.998531
"7",5500001,6000000,0.491878,0.999545
"7",6000001,6500000,0.4641,0.998545
"7",6500001,7000000,0.49441,0.995826
"7",7000001,7500000,0.396346,0.995747
"7",7500001,8000000,0.376054,0.986972
"7",8000001,8500000,0.391928,0.993568
"7",8500001,9000000,0.361128,0.993192
"7",9000001,9500000,0.349012,0.990417
"7",9500001,10000000,0.348636,0.992821
"7",10000001,10500000,0.352658,0.993007
"7",10500001,11000000,0.374968,0.995225
"7",11000001,11500000,0.362988,0.999446
"7",11500001,12000000,0.351666,0.997728
"7",12000001,12500000,0.358616,0.995336
"7",12500001,13000000,0.378102,0.993551
"7",13000001,13500000,0.354594,0.994808
"7",13500001,14000000,0.359686,0.990942
"7",14000001,14500000,0.35699,0.990507
"7",14500001,15000000,0.348624,0.990668
"7",15000001,15500000,0.354654,0.99902
"7",15500001,16000000,0.356158,0.989763
"7",16000001,16500000,0.364462,0.991968
"7",16500001,17000000,0.386542,0.998689
"7",17000001,17500000,0.36822,0.994927
"7",17500001,18000000,0.371986,0.999235
"7",18000001,18500000,0.369426,0.996319
"7",18500001,19000000,0.358018,0.999396
"7",19000001,19500000,0.365558,0.987097
"7",19500001,20000000,0.360672,0.990769
"7",20000001,20500000,0.36856,0.998759
"7",20500001,21000000,0.382132,0.996267
"7",21000001,21500000,0.3888,0.9974
"7",21500001,22000000,0.390322,0.998337
"7",22000001,22500000,0.408406,0.999628
"7",22500001,23000000,0.412062,0.990477
"7",23000001,23500000,0.407832,0.988828
"7",23500001,24000000,0.404616,0.994463
"7",24000001,24500000,0.401906,0.992681
"7",24500001,25000000,0.397932,0.996267
"7",25000001,25500000,0.411038,0.987415
"7",25500001,26000000,0.4103,0.986876
"7",26000001,26500000,0.427178,0.996369
"7",26500001,27000000,0.39332,0.997579
"7",27000001,27500000,0.445232,0.997088
"7",27500001,28000000,0.394462,0.996591
"7",28000001,28500000,0.405784,0.99832
"7",28500001,29000000,0.408528,0.997876
"7",29000001,29500000,0.417452,0.998636
"7",29500001,30000000,0.41253,0.991358
"7",30000001,30500000,0.40985,0.983578
"7",30500001,31000000,0.46612,0.991793
"7",31000001,31500000,0.430406,0.998493
"7",31500001,32000000,0.39064,0.990554
"7",32000001,32500000,0.412276,0.987425
"7",32500001,33000000,0.409634,0.979137
"7",33000001,33500000,0.385748,0.995149
"7",33500001,34000000,0.405862,0.99355
"7",34000001,34500000,0.397748,0.983964
"7",34500001,35000000,0.391304,0.98215
"7",35000001,35500000,0.392816,0.979517
"7",35500001,36000000,0.402622,0.997777
"7",36000001,36500000,0.432734,0.998726
"7",36500001,37000000,0.417114,0.995837
"7",37000001,37500000,0.414294,0.993885
"7",37500001,38000000,0.38722,0.990887
"7",38000001,38500000,0.388076,0.992012
"7",38500001,39000000,0.39169,0.997728
"7",39000001,39500000,0.392844,0.992021
"7",39500001,40000000,0.41678,0.994755
"7",40000001,40500000,0.391296,0.995088
"7",40500001,41000000,0.385708,0.997924
"7",41000001,41500000,0.39402,0.999632
"7",41500001,42000000,0.402248,0.999986
"7",42000001,42500000,0.405638,0.999513
"7",42500001,43000000,0.394502,0.993468
"7",43000001,43500000,0.412228,0.99028
"7",43500001,44000000,0.427594,0.99709
"7",44000001,44500000,0.510176,0.975612
"7",44500001,45000000,0.464546,0.999173
"7",45000001,45500000,0.459116,0.996294
"7",45500001,46000000,0.444172,0.987621
"7",46000001,46500000,0.394794,0.996932
"7",46500001,47000000,0.388348,0.992756
"7",47000001,47500000,0.433192,0.998093
"7",47500001,48000000,0.464888,0.998083
"7",48000001,48500000,0.403894,0.999135
"7",48500001,49000000,0.379948,0.995678
"7",49000001,49500000,0.363604,0.99703
"7",49500001,50000000,0.382622,0.984995
"7",50500001,51000000,0.441338,0.993909
"7",51000001,51500000,0.43747,0.996649
"7",51500001,52000000,0.403964,0.989043
"7",52000001,52500000,0.380982,0.997646
"7",52500001,53000000,0.363864,0.995669
"7",53000001,53500000,0.367448,0.993909
"7",53500001,54000000,0.35977,0.999356
"7",54000001,54500000,0.366378,0.993531
"7",54500001,55000000,0.392854,0.997879
"7",55000001,55500000,0.43698,0.995454
"7",55500001,56000000,0.441882,0.991558
"7",56000001,56500000,0.452132,0.984827
"7",56500001,57000000,0.434752,0.978382
"7",57000001,57500000,0.461262,0.985524
"7",57500001,58000000,0.394872,0.992826
"7",62000001,62500000,0.376942,0.99219
"7",62500001,63000000,0.409318,0.972838
"7",63000001,63500000,0.460206,0.979829
"7",63500001,64000000,0.401286,0.99576
"7",64000001,64500000,0.423908,0.990033
"7",64500001,65000000,0.407134,0.932712
"7",65000001,65500000,0.422862,0.932556
"7",65500001,66000000,0.447628,0.987554
"7",66000001,66500000,0.46243,0.997981
"7",66500001,67000000,0.43715,0.99087
"7",67000001,67500000,0.44251,0.999832
"7",67500001,68000000,0.429984,0.99957
"7",68000001,68500000,0.432692,0.997919
"7",68500001,69000000,0.440332,0.998347
"7",69000001,69500000,0.404962,0.999303
"7",69500001,70000000,0.401394,0.989501
"7",70000001,70500000,0.443712,0.999555
"7",70500001,71000000,0.44108,0.999416
"7",71000001,71500000,0.44061,0.999713
"7",71500001,72000000,0.433514,0.993128
"7",72000001,72500000,0.443298,0.948288
"7",72500001,73000000,0.484274,0.866947
"7",73000001,73500000,0.513906,0.997931
"7",73500001,74000000,0.51283,0.999372
"7",74000001,74500000,0.479762,0.8798
"7",75000001,75500000,0.481544,0.978456
"7",75500001,76000000,0.496276,0.998412
"7",76000001,76500000,0.428522,0.907966
"7",76500001,77000000,0.414414,0.915436
"7",77000001,77500000,0.399596,0.997139
"7",77500001,78000000,0.393974,0.997854
"7",78000001,78500000,0.364038,0.997495
"7",78500001,79000000,0.357988,0.992995
"7",79000001,79500000,0.349724,0.997582
"7",79500001,80000000,0.365296,0.995858
"7",80000001,80500000,0.360922,0.997034
"7",80500001,81000000,0.369628,0.997246
"7",81000001,81500000,0.35191,0.996294
"7",81500001,82000000,0.348742,0.999052
"7",82000001,82500000,0.365072,0.995209
"7",82500001,83000000,0.345538,0.992489
"7",83000001,83500000,0.350786,0.994189
"7",83500001,84000000,0.344826,0.98667
"7",84000001,84500000,0.343684,0.996458
"7",84500001,85000000,0.347006,0.992016
"7",85000001,85500000,0.344906,0.998525
"7",85500001,86000000,0.346242,0.9892
"7",86000001,86500000,0.364274,0.994195
"7",86500001,87000000,0.382796,0.988751
"7",87000001,87500000,0.366862,0.994552
"7",87500001,88000000,0.376762,0.991604
"7",88000001,88500000,0.363172,0.993701
"7",88500001,89000000,0.34791,0.994096
"7",89000001,89500000,0.357222,0.993128
"7",89500001,90000000,0.373238,0.992846
"7",90000001,90500000,0.383004,0.9942
"7",90500001,91000000,0.383924,0.991242
"7",91000001,91500000,0.387816,0.984676
"7",91500001,92000000,0.376552,0.990784
"7",92000001,92500000,0.391828,0.998329
"7",92500001,93000000,0.374422,0.992494
"7",93000001,93500000,0.360326,0.9866
"7",93500001,94000000,0.370796,0.996204
"7",94000001,94500000,0.369426,0.999367
"7",94500001,95000000,0.371632,0.996407
"7",95000001,95500000,0.381174,0.993764
"7",95500001,96000000,0.391494,0.996805
"7",96000001,96500000,0.38126,0.982742
"7",96500001,97000000,0.399176,0.9961
"7",97000001,97500000,0.387484,0.983707
"7",97500001,98000000,0.470864,0.994214
"7",98000001,98500000,0.475876,0.999761
"7",98500001,99000000,0.465646,0.999329
"7",99000001,99500000,0.444318,0.986951
"7",99500001,100000000,0.48789,0.982812
"7",100000001,100500000,0.528194,0.996299
"7",101000001,101500000,0.499906,0.99812
"7",101500001,102000000,0.491832,0.993854
"7",102000001,102500000,0.478192,0.80524
"7",102500001,103000000,0.394526,0.986037
"7",103000001,103500000,0.381106,0.996276
"7",103500001,104000000,0.381396,0.990158
"7",104000001,104500000,0.398398,0.98367
"7",104500001,105000000,0.407546,0.997109
"7",105000001,105500000,0.446108,0.997408
"7",105500001,106000000,0.422574,0.991892
"7",106000001,106500000,0.40185,0.998395
"7",106500001,107000000,0.391346,0.997706
"7",107000001,107500000,0.384462,0.995893
"7",107500001,108000000,0.401912,0.998295
"7",108000001,108500000,0.385998,0.993954
"7",108500001,109000000,0.358456,0.991141
"7",109000001,109500000,0.35073,0.994837
"7",109500001,110000000,0.357186,0.98881
"7",110000001,110500000,0.37048,0.980926
"7",110500001,111000000,0.35533,0.988872
"7",111000001,111500000,0.385404,0.990749
"7",111500001,112000000,0.38575,0.990541
"7",112000001,112500000,0.387166,0.996316
"7",112500001,113000000,0.367124,0.988716
"7",113000001,113500000,0.359684,0.970416
"7",113500001,114000000,0.358914,0.998422
"7",114000001,114500000,0.354436,0.997072
"7",114500001,115000000,0.360294,0.990479
"7",115000001,115500000,0.350648,0.997787
"7",115500001,116000000,0.360612,0.99688
"7",116000001,116500000,0.390814,0.988991
"7",116500001,117000000,0.395632,0.999426
"7",117000001,117500000,0.369476,0.992262
"7",117500001,118000000,0.37434,0.995689
"7",118000001,118500000,0.347278,0.997557
"7",118500001,119000000,0.343594,0.996162
"7",119000001,119500000,0.344074,0.990698
"7",119500001,120000000,0.350704,0.995207
"7",120000001,120500000,0.359164,0.999826
"7",120500001,121000000,0.368342,0.995841
"7",121000001,121500000,0.370592,0.997363
"7",121500001,122000000,0.37141,0.990008
"7",122000001,122500000,0.365482,0.995161
"7",122500001,123000000,0.366006,0.998377
"7",123000001,123500000,0.372936,0.991522
"7",123500001,124000000,0.369644,0.992904
"7",124000001,124500000,0.362002,0.996619
"7",124500001,125000000,0.35954,0.993877
"7",125000001,125500000,0.346778,0.997854
"7",125500001,126000000,0.350412,0.996189
"7",126000001,126500000,0.363392,0.993526
"7",126500001,127000000,0.3858,0.997469
"7",127000001,127500000,0.406312,0.998471
"7",127500001,128000000,0.46046,0.990769
"7",128000001,128500000,0.466204,0.984274
"7",128500001,129000000,0.444164,0.999093
"7",129000001,129500000,0.443988,0.998913
"7",129500001,130000000,0.436148,0.998617
"7",130500001,131000000,0.419706,0.999288
"7",131000001,131500000,0.429112,0.999582
"7",131500001,132000000,0.45696,0.997402
"7",132000001,132500000,0.455472,0.996793
"7",132500001,133000000,0.397816,0.997786
"7",133000001,133500000,0.376294,0.996901
"7",133500001,134000000,0.397778,0.992527
"7",134000001,134500000,0.422318,0.998913
"7",134500001,135000000,0.408032,0.998594
"7",135000001,135500000,0.413232,0.999405
"7",135500001,136000000,0.394414,0.994362
"7",136000001,136500000,0.36686,0.984949
"7",136500001,137000000,0.366838,0.987398
"7",137000001,137500000,0.388546,0.995546
"7",137500001,138000000,0.414448,0.999532
"7",138000001,138500000,0.426416,0.997677
"7",138500001,139000000,0.422066,0.99618
"7",139500001,140000000,0.441692,0.99941
"7",140000001,140500000,0.454218,0.99228
"7",140500001,141000000,0.41302,0.987191
"7",141000001,141500000,0.42089,0.997497
"7",141500001,142000000,0.392854,0.981191
"7",142500001,143000000,0.420936,0.997892
"7",143500001,144000000,0.38994,0.963274
"7",144000001,144500000,0.391856,0.99543
"7",144500001,145000000,0.373296,0.995751
"7",145000001,145500000,0.35899,0.992108
"7",145500001,146000000,0.359376,0.990778
"7",146000001,146500000,0.357732,0.995696
"7",146500001,147000000,0.360712,0.989388
"7",147000001,147500000,0.372676,0.995724
"7",147500001,148000000,0.401446,0.989427
"7",148000001,148500000,0.427322,0.997076
"7",148500001,149000000,0.46175,0.997237
"7",149000001,149500000,0.4601,0.996904
"7",149500001,150000000,0.447574,0.995211
"7",150000001,150500000,0.438038,0.99233
"7",150500001,151000000,0.523254,0.999916
"7",151000001,151500000,0.476534,0.999408
"7",151500001,152000000,0.427546,0.996457
"7",152000001,152500000,0.439922,0.996279
"7",152500001,153000000,0.434734,0.997267
"7",153000001,153500000,0.408888,0.9971
"7",153500001,154000000,0.432798,0.99489
"7",154500001,155000000,0.45655,0.99848
"7",155000001,155500000,0.490114,0.99718
"7",155500001,156000000,0.482068,0.99708
"7",156000001,156500000,0.433762,0.99846
"7",156500001,157000000,0.436974,0.994972
"7",157000001,157500000,0.501116,0.99633
"7",157500001,158000000,0.514916,0.990475
"7",158000001,158500000,0.491328,0.989627
"7",158500001,159000000,0.467496,0.993813
"8",500001,1000000,0.48372,0.982734
"8",1000001,1500000,0.482222,0.978849
"8",1500001,2000000,0.481876,0.988427
"8",2000001,2500000,0.434762,0.992477
"8",2500001,3000000,0.392806,0.997661
"8",3000001,3500000,0.391906,0.997302
"8",3500001,4000000,0.385054,0.998495
"8",4000001,4500000,0.379416,0.999101
"8",4500001,5000000,0.377314,0.996171
"8",5000001,5500000,0.378724,0.997056
"8",5500001,6000000,0.385728,0.997916
"8",6000001,6500000,0.425046,0.998398
"8",6500001,7000000,0.447466,0.952877
"8",8000001,8500000,0.432144,0.990452
"8",8500001,9000000,0.428854,0.999439
"8",9000001,9500000,0.420634,0.997748
"8",9500001,10000000,0.414686,0.991705
"8",10000001,10500000,0.452454,0.99888
"8",10500001,11000000,0.467816,0.993411
"8",11000001,11500000,0.451126,0.998177
"8",11500001,12000000,0.452816,0.940845
"8",12500001,13000000,0.42219,0.996284
"8",13000001,13500000,0.378672,0.997584
"8",13500001,14000000,0.36025,0.997744
"8",14000001,14500000,0.34891,0.995934
"8",14500001,15000000,0.356686,0.994851
"8",15000001,15500000,0.37541,0.98706
"8",15500001,16000000,0.36951,0.997927
"8",16000001,16500000,0.3521,0.997749
"8",16500001,17000000,0.373734,0.989597
"8",17000001,17500000,0.400856,0.999579
"8",17500001,18000000,0.393144,0.998695
"8",18000001,18500000,0.392888,0.9951
"8",18500001,19000000,0.402386,0.997496
"8",19000001,19500000,0.417556,0.997697
"8",19500001,20000000,0.410846,0.997722
"8",20000001,20500000,0.445316,0.999936
"8",20500001,21000000,0.43033,0.996416
"8",21000001,21500000,0.436536,0.99885
"8",21500001,22000000,0.49604,0.982749
"8",22000001,22500000,0.47932,0.999573
"8",22500001,23000000,0.479814,0.999877
"8",23000001,23500000,0.457328,0.997008
"8",23500001,24000000,0.403252,0.994991
"8",24000001,24500000,0.369906,0.992013
"8",24500001,25000000,0.398326,0.996417
"8",25000001,25500000,0.414696,0.99748
"8",25500001,26000000,0.416458,0.992119
"8",26000001,26500000,0.429574,0.992753
"8",26500001,27000000,0.402984,0.987765
"8",27000001,27500000,0.457054,0.996352
"8",27500001,28000000,0.438594,0.998779
"8",28000001,28500000,0.43157,0.999249
"8",28500001,29000000,0.41192,0.990717
"8",29000001,29500000,0.429676,0.996286
"8",29500001,30000000,0.42164,0.998355
"8",30000001,30500000,0.425346,0.997678
"8",30500001,31000000,0.398426,0.998274
"8",31000001,31500000,0.386398,0.994683
"8",31500001,32000000,0.37389,0.993345
"8",32000001,32500000,0.385322,0.998385
